claim,noise,model,alpha,seed,direction,threshold,exceedances,sample_size,empirical_tail,empirical_tail_cp95_low,empirical_tail_cp95_high,gaussian_tail,gap,gap_upper95,theorem_rate,normalized_upper
4,iid,linear,0.04,1729,alternating,0.7,5247,32768,0.160125732421875,0.15617008285579204,0.16414172522512382,0.16133541967928666,0.0012096872574116624,0.005165336823494626,1.1462228698177084,0.004506398327505108
4,iid,linear,0.04,1729,alternating,0.95,2930,32768,0.08941650390625,0.0863482090692206,0.09255780108493766,0.0897667235307733,0.0003502196245233069,0.00341851446155271,0.8445852724972588,0.00404756579693237
4,iid,linear,0.04,1729,alternating,1.2,1525,32768,0.046539306640625,0.04428354392553326,0.04887588028316021,0.044999631262410245,0.0015396753782147554,0.0038762490207499625,0.6686300073936632,0.005797300417101649
4,iid,contractive,0.04,1729,axis_0,0.45,9302,32768,0.28387451171875,0.2789967701721671,0.2887905892278673,0.2846068247368555,0.0007323130181055015,0.005610054564688383,1.7830133530497683,0.003146389540545293
4,iid,contractive,0.04,1729,axis_0,0.7,6195,32768,0.189056396484375,0.18482934209621119,0.19333863990056932,0.18796029127403735,0.00109610521033765,0.00537834862653197,1.1462228698177084,0.004692236360095769
4,iid,contractive,0.04,1729,axis_0,0.95,3807,32768,0.116180419921875,0.11272975362999092,0.11969928147007047,0.11474657436629188,0.0014338455555831242,0.0049527071037785975,0.8445852724972588,0.005864069934743827
4,iid,contractive,0.04,1729,axis_0,1.2,2207,32768,0.067352294921875,0.06466179785741112,0.07011978634831711,0.06452065254973405,0.0028316423721409523,0.005599133798583067,0.6686300073936632,0.00837403905997075
4,iid,contractive,0.04,1729,axis_3,0.45,10339,32768,0.315521240234375,0.31049078123913,0.32058441773646473,0.3099910034093183,0.005530236825056711,0.010593414327146444,1.7830133530497683,0.005941298369429966
4,iid,contractive,0.04,1729,axis_3,0.7,7386,32768,0.22540283203125,0.22088787549243588,0.2299665119859868,0.2202460684564681,0.005156763574781897,0.009720443529518702,1.1462228698177084,0.008480413177469238
4,iid,contractive,0.04,1729,axis_3,0.95,4945,32768,0.150909423828125,0.14704945731410876,0.15483137756111362,0.14758461028838432,0.0033248135397406786,0.007246767272729299,0.8445852724972588,0.008580267154436817
4,iid,contractive,0.04,1729,axis_3,1.2,3200,32768,0.09765625,0.0944626557274845,0.10092136361706576,0.09302821225967983,0.004628037740320168,0.007893151357385927,0.6686300073936632,0.011804961294144774
4,iid,contractive,0.04,1729,mean,0.45,10445,32768,0.318756103515625,0.3137115955794329,0.3238327558843197,0.3207645286368521,0.00200842512122712,0.0070529330574192195,1.7830133530497683,0.003955625483878446
4,iid,contractive,0.04,1729,mean,0.7,7636,32768,0.2330322265625,0.22846337713973003,0.23764844322695203,0.23446916634829895,0.0014369397857989519,0.0060057892085689235,1.1462228698177084,0.005239634774975363
4,iid,contractive,0.04,1729,mean,0.95,5343,32768,0.163055419921875,0.15907034722372085,0.16710031349952023,0.16283987544579825,0.00021554447607674554,0.004260438053721977,0.8445852724972588,0.005044414332640171
4,iid,contractive,0.04,1729,mean,1.2,3544,32768,0.108154296875,0.10481116110292198,0.11156706671753068,0.10721080139375283,0.0009434954812471696,0.00435626532377785,0.6686300073936632,0.006515210618139445
4,iid,contractive,0.04,1729,alternating,0.45,10421,32768,0.318023681640625,0.312982330001905,0.3230973076890528,0.3207645286368521,0.00274084699622712,0.007782198634947113,1.7830133530497683,0.004364632840037902
4,iid,contractive,0.04,1729,alternating,0.7,7537,32768,0.230010986328125,0.22546322505479455,0.23460665185277974,0.23446916634829895,0.004458180020173952,0.009005941293504405,1.1462228698177084,0.00785705950443711
4,iid,contractive,0.04,1729,alternating,0.95,5147,32768,0.157073974609375,0.1531494752607685,0.16105936143314387,0.16283987544579825,0.0057659008364232545,0.009690400185029757,0.8445852724972588,0.011473560456929715
4,iid,contractive,0.04,1729,alternating,1.2,3379,32768,0.103118896484375,0.09984616145532621,0.10646216933836537,0.10721080139375283,0.00409190490937783,0.00736463993842662,0.6686300073936632,0.01101452201814001
4,iid,sgd,0.04,2718,axis_0,0.45,8773,32768,0.267730712890625,0.2629421017311115,0.27256052667448005,0.2730088051737921,0.005278092283167113,0.010066703442680625,1.7830133530497683,0.0056458934676299295
4,iid,sgd,0.04,2718,axis_0,0.7,5600,32768,0.1708984375,0.16683683831915855,0.1750184596633275,0.1738272400666594,0.002928802566659394,0.006990401747500846,1.1462228698177084,0.006098640963787939
4,iid,sgd,0.04,2718,axis_0,0.95,3410,32768,0.10406494140625,0.10077879804124107,0.10742145273055537,0.1012327333519929,0.0028322080542571015,0.006188719378562468,0.8445852724972588,0.007327524620768893
4,iid,sgd,0.04,2718,axis_0,1.2,1869,32768,0.057037353515625,0.05455042651026423,0.05960315735603844,0.05370231816512683,0.0033350353504981722,0.005900839190911611,0.6686300073936632,0.008825268273425587
4,iid,sgd,0.04,2718,axis_3,0.45,7744,32768,0.236328125,0.23173664311287456,0.24096638835084955,0.24053995263804717,0.004211827638047172,0.008803309525172609,1.7830133530497683,0.004937321142387927
4,iid,sgd,0.04,2718,axis_3,0.7,4599,32768,0.140350341796875,0.13660618974624184,0.14415836611374114,0.1365409844100126,0.0038093573868623887,0.007617381703728526,1.1462228698177084,0.006645637514578618
4,iid,sgd,0.04,2718,axis_3,0.95,2434,32768,0.07427978515625,0.0714631375816883,0.07717216960978185,0.0684521350827646,0.005827650073485402,0.00872003452701725,0.8445852724972588,0.010324634836733496
4,iid,sgd,0.04,2718,axis_3,1.2,1208,32768,0.036865234375,0.034850906839748806,0.0389621818125171,0.03013285555817935,0.00673237881682065,0.00882932625433775,0.6686300073936632,0.013205100214922584
4,iid,sgd,0.04,2718,mean,0.45,7898,32768,0.24102783203125,0.2364047399091082,0.24569687042905927,0.24014102836435636,0.000886803666893643,0.005555842064702915,1.7830133530497683,0.003115984552330965
4,iid,sgd,0.04,2718,mean,0.7,4520,32768,0.137939453125,0.13422273071778532,0.14172047846121677,0.13610501592554702,0.0018344371994529762,0.005615462535669746,1.1462228698177084,0.004899101809548444
4,iid,sgd,0.04,2718,mean,0.95,2337,32768,0.071319580078125,0.06855589894684769,0.07415953487132006,0.06809560300181894,0.0032239770763060616,0.0060639318695011185,0.8445852724972588,0.007179774579269377
4,iid,sgd,0.04,2718,mean,1.2,1093,32768,0.033355712890625,0.0314377073687211,0.03535700443944544,0.029900092976545944,0.0034556199140790556,0.005456911462899498,0.6686300073936632,0.008161331981151546
4,iid,sgd,0.04,2718,alternating,0.45,7921,32768,0.241729736328125,0.2371019891543116,0.2464033050503184,0.24014102836435636,0.001588707963768643,0.006262276685962048,1.7830133530497683,0.003512187205581322
4,iid,sgd,0.04,2718,alternating,0.7,4551,32768,0.138885498046875,0.13515796683076509,0.14267716318530554,0.13610501592554702,0.0027804821213279762,0.006572147259758521,1.1462228698177084,0.005733742915811594
4,iid,sgd,0.04,2718,alternating,0.95,2293,32768,0.069976806640625,0.0672376056786681,0.07279252501859858,0.06809560300181894,0.0018812036388060616,0.004696922016779639,0.8445852724972588,0.005561217049039751
4,iid,sgd,0.04,2718,alternating,1.2,1033,32768,0.031524658203125,0.029659143840525908,0.0334738090212785,0.029900092976545944,0.0016245652265790556,0.0035737160447325556,0.6686300073936632,0.005344833473243284
4,iid,linear,0.04,2718,axis_0,0.45,9577,32768,0.292266845703125,0.28734583691116444,0.2972247005299726,0.29720815768556674,0.004941311982441743,0.0098623207744023,1.7830133530497683,0.005531265796486168
4,iid,linear,0.04,2718,axis_0,0.7,6617,32768,0.201934814453125,0.19759953635011168,0.2063229896362643,0.2037641352509022,0.0018293207977772008,0.006164598900790519,1.1462228698177084,0.005378185223063048
4,iid,linear,0.04,2718,axis_0,0.95,4280,32768,0.130615234375,0.12698423252669955,0.13431184816760514,0.13049481332680246,0.00012042104819753874,0.0038170348408026744,0.8445852724972588,0.004519419133981007
4,iid,linear,0.04,2718,axis_0,1.2,2609,32768,0.079620361328125,0.07671143787720672,0.08260405506241601,0.07782434558402673,0.0017960157440982671,0.00477970947838928,0.6686300073936632,0.007148511771137387
4,iid,linear,0.04,2718,axis_3,0.45,8362,32768,0.25518798828125,0.25047421515171364,0.2599451918525508,0.26225914010653817,0.007071151825288169,0.011784924954824527,1.7830133530497683,0.0066095550740923594
4,iid,linear,0.04,2718,axis_3,0.7,5328,32768,0.16259765625,0.15861715028144177,0.16663806470948428,0.16109940308129078,0.0014982531687092182,0.0055386616281934975,1.1462228698177084,0.004832098341463339
4,iid,linear,0.04,2718,axis_3,0.95,3092,32768,0.0943603515625,0.09121598681761242,0.0975768284636434,0.08955459636336105,0.00480575519913895,0.008022232100282356,0.8445852724972588,0.009498427644330482
4,iid,linear,0.04,2718,axis_3,1.2,1672,32768,0.051025390625,0.04866745697138773,0.053463305886863814,0.04484301088518228,0.006182379739817723,0.008620295001681537,0.6686300073936632,0.012892474023539068
4,iid,linear,0.04,2718,mean,0.45,8592,32768,0.26220703125,0.25745076007004475,0.2670054860917227,0.26246134653937636,0.00025431528937636116,0.005010586469331613,1.7830133530497683,0.0028101788810281306
4,iid,linear,0.04,2718,mean,0.7,5310,32768,0.16204833984375,0.15807332885600825,0.16608335125950316,0.16133541967928666,0.0007129201644633376,0.004747931580216497,1.1462228698177084,0.004142241186455817
4,iid,linear,0.04,2718,mean,0.95,3005,32768,0.091705322265625,0.08860146829098409,0.09488176630698605,0.0897667235307733,0.001938598734851693,0.005115042776212747,0.8445852724972588,0.006056277492370492
4,iid,linear,0.04,2718,mean,1.2,1566,32768,0.04779052734375,0.04550571417911155,0.05015591963691791,0.044999631262410245,0.0027908960813397554,0.005156288374507663,0.6686300073936632,0.007711721456545162
4,iid,linear,0.04,2718,alternating,0.45,8627,32768,0.263275146484375,0.2585125466262605,0.26807974029259046,0.26246134653937636,0.0008137999449986388,0.0056183937532141015,1.7830133530497683,0.0031510665602162086
4,iid,linear,0.04,2718,alternating,0.7,5388,32768,0.1644287109375,0.16043000540502603,0.16848699253027746,0.16133541967928666,0.0030932912582133376,0.0071515728509908005,1.1462228698177084,0.00623925157951888
4,iid,linear,0.04,2718,alternating,0.95,3019,32768,0.092132568359375,0.08902214261780306,0.09531550723929492,0.0897667235307733,0.002365844828601693,0.005548783708521618,0.8445852724972588,0.006569832424516528
4,iid,linear,0.04,2718,alternating,1.2,1520,32768,0.04638671875,0.04413452944899317,0.048719747274795486,0.044999631262410245,0.0013870874875897554,0.003720116012385241,0.6686300073936632,0.005563788599447321
4,iid,contractive,0.04,2718,axis_0,0.45,9132,32768,0.2786865234375,0.2738365657985556,0.2835757381850188,0.2846068247368555,0.0059203012993555015,0.010770258938299915,1.7830133530497683,0.0060404813681725076
4,iid,contractive,0.04,2718,axis_0,0.7,6029,32768,0.183990478515625,0.17980801419289955,0.18822903380485465,0.18796029127403735,0.00396981275841235,0.008152277081137804,1.1462228698177084,0.0071122966534722136
4,iid,contractive,0.04,2718,axis_0,0.95,3775,32768,0.115203857421875,0.11176598155374343,0.11871010350828666,0.11474657436629188,0.0004572830555831242,0.003963529141994784,0.8445852724972588,0.004692870301036002
4,iid,contractive,0.04,2718,axis_0,1.2,2199,32768,0.067108154296875,0.06442224707413513,0.06987110028525832,0.06452065254973405,0.0025875017471409523,0.005350447735524275,0.6686300073936632,0.008002105314388231
4,iid,contractive,0.04,2718,axis_3,0.45,9909,32768,0.302398681640625,0.297428133373527,0.30740427743972315,0.3099910034093183,0.007592321768693289,0.012562870035791263,1.7830133530497683,0.007045864246783688
4,iid,contractive,0.04,2718,axis_3,0.7,7040,32768,0.21484375,0.21040696187553054,0.2193311390028106,0.2202460684564681,0.005402318456468103,0.009839106580937562,1.1462228698177084,0.008583938464342753
4,iid,contractive,0.04,2718,axis_3,0.95,4848,32768,0.14794921875,0.14412103108189256,0.15183992192633627,0.14758461028838432,0.0003646084616156786,0.004255311637951953,0.8445852724972588,0.005038344589374502
4,iid,contractive,0.04,2718,axis_3,1.2,3094,32768,0.09442138671875,0.09127609978579977,0.09763877482547531,0.09302821225967983,0.0013931744590701678,0.0046105625657954785,0.6686300073936632,0.006895536417468861
4,iid,contractive,0.04,2718,mean,0.45,10390,32768,0.31707763671875,0.3120403832443053,0.3221473324917563,0.3207645286368521,0.00368689191810212,0.008724145392546845,1.7830133530497683,0.00489292207353611
4,iid,contractive,0.04,2718,mean,0.7,7530,32768,0.22979736328125,0.22525110558392267,0.23439156320200707,0.23446916634829895,0.004671803067048952,0.009218060764376285,1.1462228698177084,0.008042119039068114
4,iid,contractive,0.04,2718,mean,0.95,5140,32768,0.1568603515625,0.1529380521828894,0.16084357651848802,0.16283987544579825,0.0059795238832982545,0.009901823262908865,0.8445852724972588,0.011723888144096193
4,iid,contractive,0.04,2718,mean,1.2,3388,32768,0.1033935546875,0.10011691808843125,0.10674067979224738,0.10721080139375283,0.0038172467062528304,0.007093883305321583,0.6686300073936632,0.01060957962831151
4,iid,contractive,0.04,2718,alternating,0.45,10336,32768,0.3154296875,0.3103996302119064,0.3204924795426413,0.3207645286368521,0.00533484113685212,0.010364898424945701,1.7830133530497683,0.005813135615174718
4,iid,contractive,0.04,2718,alternating,0.7,7611,32768,0.232269287109375,0.2277057319404671,0.23688034512419687,0.23446916634829895,0.002199879238923952,0.006763434407831864,1.1462228698177084,0.005900627692856538
4,iid,contractive,0.04,2718,alternating,0.95,5248,32768,0.16015625,0.1562002915329751,0.1641725462624136,0.16283987544579825,0.0026836254457982545,0.006639583912823155,0.8445852724972588,0.007861354121403655
4,iid,contractive,0.04,2718,alternating,1.2,3419,32768,0.104339599609375,0.10104957948678858,0.10769993838161593,0.10721080139375283,0.0028712017843778304,0.006161221906964248,0.6686300073936632,0.009214695480062058
4,iid,sgd,0.04,3141,axis_0,0.45,8821,32768,0.269195556640625,0.26439852951495385,0.27403352624350474,0.2730088051737921,0.003813248533167113,0.008610275658838262,1.7830133530497683,0.004829058427470974
4,iid,sgd,0.04,3141,axis_0,0.7,5807,32768,0.177215576171875,0.1730946178319123,0.1813938320462471,0.1738272400666594,0.003388336105215606,0.0075665919795877,1.1462228698177084,0.006601327000909576
4,iid,sgd,0.04,3141,axis_0,0.95,3489,32768,0.106475830078125,0.10315589949056896,0.10986569588851662,0.1012327333519929,0.0052430967261321015,0.008632962536523722,0.8445852724972588,0.010221540462099096
4,iid,sgd,0.04,3141,axis_0,1.2,1912,32768,0.058349609375,0.055835612809340664,0.06094224247034365,0.05370231816512683,0.004647291209873172,0.007239924305216819,0.6686300073936632,0.010827997883969086
4,iid,sgd,0.04,3141,axis_3,0.45,7831,32768,0.238983154296875,0.23437371986813837,0.24363889834989133,0.24053995263804717,0.001556798341172172,0.006166232769908797,1.7830133530497683,0.0034583211389649544
4,iid,sgd,0.04,3141,axis_3,0.7,4625,32768,0.141143798828125,0.1373907018099057,0.14496062639796692,0.1365409844100126,0.004602814418112389,0.008419641987954307,1.1462228698177084,0.007345554001459891
4,iid,sgd,0.04,3141,axis_3,0.95,2431,32768,0.074188232421875,0.07137320288863976,0.07707901542413817,0.0684521350827646,0.005736097339110402,0.008626880341373572,0.8445852724972588,0.010214339063556867
4,iid,sgd,0.04,3141,axis_3,1.2,1141,32768,0.034820556640625,0.03286169385354369,0.03686242660561813,0.03013285555817935,0.00468770108244565,0.006729571047438779,0.6686300073936632,0.010064715871294526
4,iid,sgd,0.04,3141,mean,0.45,7914,32768,0.24151611328125,0.23688978106107444,0.24618830501005204,0.24014102836435636,0.001375084916893643,0.006047276645695682,1.7830133530497683,0.0033916047994548516
4,iid,sgd,0.04,3141,mean,0.7,4580,32768,0.1397705078125,0.136032918168243,0.14357207329063842,0.13610501592554702,0.0036654918869529762,0.007467057365091401,1.1462228698177084,0.006514489949305354
4,iid,sgd,0.04,3141,mean,0.95,2386,32768,0.07281494140625,0.07002433496800545,0.07568155025080925,0.06809560300181894,0.0047193384044310616,0.00758594724899031,0.8445852724972588,0.008981860678863461
4,iid,sgd,0.04,3141,mean,1.2,1099,32768,0.033538818359375,0.03161565208054261,0.03554523573998622,0.029900092976545944,0.0036387253828290556,0.005645142763440275,0.6686300073936632,0.008442849858691185
4,iid,sgd,0.04,3141,alternating,0.45,7872,32768,0.240234375,0.23561656563624733,0.24489827163813463,0.24014102836435636,9.334663564364298e-05,0.004757243273778272,1.7830133530497683,0.00266809178161297
4,iid,sgd,0.04,3141,alternating,0.7,4460,32768,0.1361083984375,0.13241276459963405,0.1398686623608543,0.13610501592554702,3.3825119529762304e-06,0.003763646435307272,1.1462228698177084,0.003283520626233736
4,iid,sgd,0.04,3141,alternating,0.95,2248,32768,0.068603515625,0.06588965537387656,0.07139414276870748,0.06809560300181894,0.0005079126231810616,0.003298539766888542,0.8445852724972588,0.0039055141905748156
4,iid,sgd,0.04,3141,alternating,1.2,1019,32768,0.031097412109375,0.02924438543692809,0.03303415733189008,0.029900092976545944,0.0011973191328290556,0.003134064355344135,0.6686300073936632,0.004687292404899382
4,iid,linear,0.04,3141,axis_0,0.45,9544,32768,0.291259765625,0.2863438408742506,0.29621271519184306,0.29720815768556674,0.005948392060566743,0.010864316811316166,1.7830133530497683,0.0060932335659366855
4,iid,linear,0.04,3141,axis_0,0.7,6697,32768,0.204376220703125,0.2000212244526461,0.20878367967926353,0.2037641352509022,0.0006120854522227992,0.005019544428361333,1.1462228698177084,0.004379204568793524
4,iid,linear,0.04,3141,axis_0,0.95,4373,32768,0.133453369140625,0.12978871458828448,0.13718312826860476,0.13049481332680246,0.0029585558138225387,0.006688314941802304,0.8445852724972588,0.007919052296550686
4,iid,linear,0.04,3141,axis_0,1.2,2652,32768,0.0809326171875,0.07800163029490888,0.08393813718142747,0.07782434558402673,0.003108271603473267,0.006113791597400733,0.6686300073936632,0.009143758924659169
4,iid,linear,0.04,3141,axis_3,0.45,8467,32768,0.258392333984375,0.253658962501503,0.2631685667042068,0.26225914010653817,0.003866806122163169,0.008600177605035175,1.7830133530497683,0.004823394951207145
4,iid,linear,0.04,3141,axis_3,0.7,5366,32768,0.16375732421875,0.15976527104077615,0.16780907314359267,0.16109940308129078,0.002657921137459218,0.006709670062301887,1.1462228698177084,0.005853722028220368
4,iid,linear,0.04,3141,axis_3,0.95,3081,32768,0.094024658203125,0.09088537271744797,0.09723611625182396,0.08955459636336105,0.00447006183976395,0.007681519888462912,0.8445852724972588,0.009095019932978813
4,iid,linear,0.04,3141,axis_3,1.2,1603,32768,0.048919677734375,0.046609023604127116,0.05131070214723857,0.04484301088518228,0.004076666849192723,0.006467691262056291,0.6686300073936632,0.009673049654572812
4,iid,linear,0.04,3141,mean,0.45,8554,32768,0.26104736328125,0.25629800433415534,0.2658391118673852,0.26246134653937636,0.0014139832581263612,0.006163342205221023,1.7830133530497683,0.0034566999706866406
4,iid,linear,0.04,3141,mean,0.7,5390,32768,0.16448974609375,0.16049043699157897,0.16854862037589197,0.16133541967928666,0.0031543264144633376,0.007213200696605304,1.1462228698177084,0.006293017602896432
4,iid,linear,0.04,3141,mean,0.95,3089,32768,0.094268798828125,0.09112581812230512,0.09748390816424862,0.0897667235307733,0.004502075297351693,0.007717184633475316,0.8445852724972588,0.009137247457154024
4,iid,linear,0.04,3141,mean,1.2,1611,32768,0.049163818359375,0.04684762260722517,0.05156033927862175,0.044999631262410245,0.004164187096964755,0.006560708016211503,0.6686300073936632,0.009812165089307478
4,iid,linear,0.04,3141,alternating,0.45,8611,32768,0.262786865234375,0.2580271539921594,0.26758865715152336,0.26246134653937636,0.00032551869499863884,0.005127310612146996,1.7830133530497683,0.002875643417575617
4,iid,linear,0.04,3141,alternating,0.7,5235,32768,0.159759521484375,0.15580758271991432,0.16377186878823646,0.16133541967928666,0.0015758981949116624,0.00552783695937234,1.1462228698177084,0.004822654568261641
4,iid,linear,0.04,3141,alternating,0.95,2944,32768,0.08984375,0.08676877174798185,0.09299165361496449,0.0897667235307733,7.70264692266931e-05,0.0032249300841911827,0.8445852724972588,0.0038183593643016664
4,iid,linear,0.04,3141,alternating,1.2,1493,32768,0.045562744140625,0.04332996916144658,0.047876511253990006,0.044999631262410245,0.0005631128782147554,0.0028768799915797616,0.6686300073936632,0.004302648639408083
4,iid,contractive,0.04,3141,axis_0,0.45,9184,32768,0.2802734375,0.2754148960746988,0.28517095426313155,0.2846068247368555,0.0043333872368555015,0.009191928662156679,1.7830133530497683,0.005155277522983368
4,iid,contractive,0.04,3141,axis_0,0.7,6225,32768,0.189971923828125,0.18573693551285003,0.19426193819375126,0.18796029127403735,0.00201163255408765,0.00630164691971391,1.1462228698177084,0.0054977501196744605
4,iid,contractive,0.04,3141,axis_0,0.95,3863,32768,0.117889404296875,0.11441654303771426,0.1214301546927939,0.11474657436629188,0.003142829930583124,0.006683580326502028,0.8445852724972588,0.007913446450161397
4,iid,contractive,0.04,3141,axis_0,1.2,2225,32768,0.067901611328125,0.06520082451293906,0.07067929262039314,0.06452065254973405,0.0033809587783909523,0.006158640070659097,0.6686300073936632,0.00921083409741904
4,iid,contractive,0.04,3141,axis_3,0.45,9917,32768,0.302642822265625,0.297671115995834,0.3076495327331212,0.3099910034093183,0.007348181143693289,0.012319887413484276,1.7830133530497683,0.006909587857214661
4,iid,contractive,0.04,3141,axis_3,0.7,7210,32768,0.22003173828125,0.21555601335514052,0.22455714155420217,0.2202460684564681,0.0002143301752181026,0.004690055101327584,1.1462228698177084,0.004091747970508977
4,iid,contractive,0.04,3141,axis_3,0.95,4847,32768,0.147918701171875,0.14409084385830145,0.15180907944064878,0.14758461028838432,0.0003340908834906786,0.0042244691522644595,0.8445852724972588,0.005001826683259115
4,iid,contractive,0.04,3141,axis_3,1.2,3064,32768,0.093505859375,0.09037444780792325,0.09670953687148556,0.09302821225967983,0.0004776471153201678,0.003681324611805731,0.6686300073936632,0.005505772357055329
4,iid,contractive,0.04,3141,mean,0.45,10370,32768,0.31646728515625,0.311432688413889,0.32153443251354397,0.3207645286368521,0.00429724348060212,0.009331840222963128,1.7830133530497683,0.005233746683389338
4,iid,contractive,0.04,3141,mean,0.7,7606,32768,0.23211669921875,0.22755420540910362,0.23672672299549963,0.23446916634829895,0.002352467129548952,0.00691496093919533,1.1462228698177084,0.006032824087949897
4,iid,contractive,0.04,3141,mean,0.95,5210,32768,0.15899658203125,0.1550523978337615,0.16300131081994512,0.16283987544579825,0.0038432934145482545,0.007787477612036742,0.8445852724972588,0.00922047526238627
4,iid,contractive,0.04,3141,mean,1.2,3420,32768,0.1043701171875,0.10107966675574462,0.10773088079023085,0.10721080139375283,0.0028406842062528304,0.006131134638008212,0.6686300073936632,0.009169697097364104
4,iid,contractive,0.04,3141,alternating,0.45,10426,32768,0.31817626953125,0.31313425914595827,0.3232505272475749,0.3207645286368521,0.00258825910560212,0.007630269490893848,1.7830133530497683,0.004279423638551331
4,iid,contractive,0.04,3141,alternating,0.7,7584,32768,0.2314453125,0.226887498628431,0.23605077567327218,0.23446916634829895,0.003023853848298952,0.007581667719867957,1.1462228698177084,0.006614479539283422
4,iid,contractive,0.04,3141,alternating,0.95,5159,32768,0.157440185546875,0.153511920785663,0.16142927246828784,0.16283987544579825,0.0053996898989232545,0.009327954660135251,0.8445852724972588,0.01104442021887793
4,iid,contractive,0.04,3141,alternating,1.2,3389,32768,0.103424072265625,0.1001470026058221,0.10677162495136251,0.10721080139375283,0.0037867291281278304,0.007063798787930731,0.6686300073936632,0.010564585360841938
4,iid,sgd,0.04,5772,axis_0,0.45,8823,32768,0.269256591796875,0.26445921545282003,0.27409489977882945,0.2730088051737921,0.003752213376917113,0.008549589720972084,1.7830133530497683,0.004795022822654904
4,iid,sgd,0.04,5772,axis_0,0.7,5826,32768,0.17779541015625,0.17366910186310727,0.18197891270196126,0.1738272400666594,0.003968170089590606,0.008151672635301865,1.1462228698177084,0.0071117693163793546
4,iid,sgd,0.04,5772,axis_0,0.95,3471,32768,0.105926513671875,0.10261423368923542,0.10930882745736818,0.1012327333519929,0.0046937803198821015,0.008076094105375284,0.8445852724972588,0.009562200962249783
4,iid,sgd,0.04,5772,axis_0,1.2,1904,32768,0.05810546875,0.05559648062850015,0.060693138088721,0.05370231816512683,0.004403150584873172,0.006990819923594176,0.6686300073936632,0.010455438503043814
4,iid,sgd,0.04,5772,axis_3,0.45,8006,32768,0.24432373046875,0.23967892689804285,0.2490138946579801,0.24053995263804717,0.003783777830702828,0.008473942019932929,1.7830133530497683,0.004752595938464854
4,iid,sgd,0.04,5772,axis_3,0.7,4766,32768,0.14544677734375,0.14164586713639024,0.14931064975927147,0.1365409844100126,0.008905792933737389,0.012769665349258857,1.1462228698177084,0.011140647849130514
4,iid,sgd,0.04,5772,axis_3,0.95,2506,32768,0.07647705078125,0.07362194288608284,0.07940749760150516,0.0684521350827646,0.008024915698485402,0.01095536251874056,0.8445852724972588,0.012971292391054708
4,iid,sgd,0.04,5772,axis_3,1.2,1208,32768,0.036865234375,0.034850906839748806,0.0389621818125171,0.03013285555817935,0.00673237881682065,0.00882932625433775,0.6686300073936632,0.013205100214922584
4,iid,sgd,0.04,5772,mean,0.45,7920,32768,0.24169921875,0.23707167361601822,0.24637259085524127,0.24014102836435636,0.001558190385643643,0.006231562490884912,1.7830133530497683,0.0034949612016231344
4,iid,sgd,0.04,5772,mean,0.7,4509,32768,0.137603759765625,0.13389088691745674,0.14138099551683092,0.13610501592554702,0.0014987438400779762,0.005275979591283897,1.1462228698177084,0.004602926472862099
4,iid,sgd,0.04,5772,mean,0.95,2403,32768,0.073333740234375,0.07053387349353193,0.0762095153193106,0.06809560300181894,0.0052381372325560616,0.008113912317491659,0.8445852724972588,0.009606978219618426
4,iid,sgd,0.04,5772,mean,1.2,1109,32768,0.033843994140625,0.03191226110475131,0.035858920114576275,0.029900092976545944,0.0039439011640790556,0.00595882713803033,0.6686300073936632,0.008911994783569452
4,iid,sgd,0.04,5772,alternating,0.45,7802,32768,0.23809814453125,0.23349466680911127,0.24274808915385923,0.24014102836435636,0.002042883833106357,0.006646361555245089,1.7830133530497683,0.0037276005498650764
4,iid,sgd,0.04,5772,alternating,0.7,4428,32768,0.1351318359375,0.13144754113161322,0.13888093533813667,0.13610501592554702,0.0009731799880470238,0.004657474793933802,1.1462228698177084,0.004063323910710761
4,iid,sgd,0.04,5772,alternating,0.95,2296,32768,0.070068359375,0.06732748005927963,0.07288573948162805,0.06809560300181894,0.0019727563731810616,0.0047901364798091095,0.8445852724972588,0.005671584191428884
4,iid,sgd,0.04,5772,alternating,1.2,1010,32768,0.03082275390625,0.02897780481605551,0.03275147439148721,0.029900092976545944,0.0009226609297040556,0.002851381414941269,0.6686300073936632,0.004264513084083717
4,iid,linear,0.04,5772,axis_0,0.45,9549,32768,0.291412353515625,0.28649565657635817,0.2963660481827508,0.29720815768556674,0.005795804169941743,0.010712501109208572,1.7830133530497683,0.0060080879881719874
4,iid,linear,0.04,5772,axis_0,0.7,6694,32768,0.20428466796875,0.19993040668774603,0.2086914082629636,0.2037641352509022,0.0005205327178477992,0.0049272730120613895,1.1462228698177084,0.004298704154145003
4,iid,linear,0.04,5772,axis_0,0.95,4394,32768,0.13409423828125,0.13042206200493486,0.13783140458853624,0.13049481332680246,0.0035994249544475387,0.007336591261733777,0.8445852724972588,0.00868661993127235
4,iid,linear,0.04,5772,axis_0,1.2,2683,32768,0.081878662109375,0.07893191185743224,0.08489977454421939,0.07782434558402673,0.004054316525348267,0.007075428960192656,0.6686300073936632,0.010581979393615399
4,iid,linear,0.04,5772,axis_3,0.45,8673,32768,0.264678955078125,0.25990809248419805,0.26949156229293314,0.26225914010653817,0.002419814971586831,0.007232422186394971,1.7830133530497683,0.004056291655934164
4,iid,linear,0.04,5772,axis_3,0.7,5519,32768,0.168426513671875,0.1643886884997534,0.17252320233376783,0.16109940308129078,0.007327110590584218,0.011423799252477052,1.1462228698177084,0.009966472972480349
