claim,h,alpha,independent_seeds,samples_per_seed,theorem_rate,w1_intended,w1_intended_ci_low,w1_intended_ci_high,w1_literal,w1_literal_ci_low,w1_literal_ci_high,scaled_sd,scaled_sd_ci_low,scaled_sd_ci_high,unscaled_sd,unscaled_sd_ci_low,unscaled_sd_ci_high,wrong_sqrt_scaled_sd,wrong_sqrt_scaled_sd_ci_low,wrong_sqrt_scaled_sd_ci_high,normalized_intended_upper
6,4,0.08,4,3072,0.5318295896944989,0.02463679277299,0.0,0.05365943031097336,0.21254847085132128,0.2050726485368154,0.22002429316582717,0.6918044751533634,0.6894769672834826,0.6941319830232442,0.3679220901696314,0.36668425261418197,0.3691599277250808,1.3008010245363735,1.2964246078890453,1.3051774411837016,0.1008959098003501
6,4,0.04,4,3072,0.4472135954999579,0.03057802787868232,0.004179859073145695,0.05697619668421894,0.20733230038161804,0.2022125542541042,0.21245204650913188,0.6871646776084664,0.6834187168983626,0.6909106383185702,0.3073093861738517,0.3056341416160846,0.30898463073161875,1.5365469308692585,1.528170708080423,1.544923153658094,0.12740264888531166
6,4,0.02,4,3072,0.3760603093086394,0.026781270617684216,0.0018784995539186562,0.05168404168144977,0.200830607287918,0.19282389523541235,0.20883731934042363,0.6798679833564385,0.6721867032243384,0.6875492634885386,0.2556713641100632,0.2527827395276993,0.2585599886924271,1.8078695531744056,1.7874438928694891,1.828295213479322,0.13743551340599405
6,4,0.01,4,3072,0.31622776601683794,0.01434926656953613,0.007785567797001598,0.020912965342070662,0.2130140638653972,0.20774560711262824,0.21828252061816616,0.6953354247902042,0.6914927927195008,0.6991780568609075,0.2198843680137753,0.21866922105843212,0.2210995149691185,2.1988436801377533,2.1866922105843214,2.2109951496911853,0.06613260310910563
6,6,0.08,4,3072,0.6564197879454707,0.0270676167643612,0.011275192995178582,0.042860040533543815,0.3157292213375597,0.3102194199520303,0.32123902272308913,0.6773672072478458,0.6712778427112844,0.6834565717844072,0.44463723854284676,0.44064005916503446,0.44863441792065906,1.5720300327085375,1.5578978694901868,1.5861621959268881,0.06529364489101025
6,6,0.04,4,3072,0.5848035476425733,0.013780825352636007,0.0033882662014953543,0.02417338450377666,0.3192944004065603,0.3085108303574413,0.3300779704556793,0.6784775235338548,0.667102581126509,0.6898524659412006,0.3967760627583458,0.3901239560843,0.4034281694323916,1.9838803137917294,1.9506197804215002,2.0171408471619583,0.04133590605122529
6,6,0.02,4,3072,0.5210007309586914,0.017810957704243274,0.010680012177528272,0.024941903230958275,0.3214487614935953,0.30749711315150957,0.33540040983568103,0.6808463464577929,0.6690893175008404,0.6926033754147453,0.35472144417506446,0.3485960234945898,0.36084686485553913,2.5082593860847346,2.464946121076895,2.5515726510925743,0.047873067634785806
6,6,0.01,4,3072,0.4641588833612779,0.012180700027765801,0.005885946297986738,0.018475453757544863,0.31552370784648476,0.30169922926830206,0.32934818642466746,0.6736139454804346,0.6596743681078485,0.6875535228530207,0.3126638967507833,0.30619371808299556,0.3191340754185711,3.126638967507833,3.061937180829956,3.1913407541857106,0.039804158489334565
